bioguideId,name,terms
A000369,"Amodei, Mark E.","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
H001063,"Hahn, Janice","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
S001188,"Stutzman, Marlin A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2010}]}"
G000561,"Goodwin, Carte Patrick","{'item': [{'chamber': 'Senate', 'endYear': 2010, 'startYear': 2010}]}"
G000560,"Graves, Tom","{'item': [{'chamber': 'House of Representatives', 'endYear': 2020, 'startYear': 2010}]}"
D000611,"Djou, Charles K.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2010}]}"
C001081,"Critz, Mark S.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2010}]}"
M001120,"Murtha, John P.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2010, 'startYear': 1973}]}"
B001268,"Brown, Scott P.","{'item': [{'chamber': 'Senate', 'endYear': 2013, 'startYear': 2010}]}"
W000314,"Wexler, Robert","{'item': [{'chamber': 'House of Representatives', 'endYear': 2010, 'startYear': 1997}]}"
G000559,"Garamendi, John","{'item': [{'chamber': 'House of Representatives', 'startYear': 2009}]}"
L000572,"LeMieux, George S.","{'item': [{'chamber': 'Senate', 'endYear': 2011, 'startYear': 2009}]}"
H001062,"Hochul, Kathleen C.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
M001162,"Martinez, Mel","{'item': [{'chamber': 'Senate', 'endYear': 2009, 'startYear': 2005}]}"
C001080,"Chu, Judy","{'item': [{'chamber': 'House of Representatives', 'startYear': 2009}]}"
F000457,"Franken, Al","{'item': [{'chamber': 'Senate', 'endYear': 2018, 'startYear': 2009}]}"
T000057,"Tauscher, Ellen O.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 1997}]}"
M000472,"McHugh, John M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 1993}]}"
W000793,"Wu, David","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 1999}]}"
C000191,"Carson, Julia","{'item': [{'chamber': 'House of Representatives', 'endYear': 2007, 'startYear': 1997}]}"
W000804,"Wittman, Robert J.","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
L000566,"Latta, Robert E.","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
D000210,"Delahunt, Bill","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 1997}]}"
R000587,"Ribble, Reid J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
D000614,"Duffy, Sean P.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
G000568,"Griffith, H. Morgan","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
H001060,"Hurt, Robert","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
R000589,"Rigell, E. Scott","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
F000460,"Farenthold, Blake","{'item': [{'chamber': 'House of Representatives', 'endYear': 2018, 'startYear': 2011}]}"
C001082,"Canseco, Francisco ""Quico""","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
F000461,"Flores, Bill","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 2011}]}"
F000458,"Fincher, Stephen Lee","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
B001273,"Black, Diane","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
D000616,"DesJarlais, Scott","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
N000184,"Noem, Kristi L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
M001182,"Mulvaney, Mick","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
G000566,"Gowdy, Trey","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
D000615,"Duncan, Jeff","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
B001269,"Barletta, Lou","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
M001179,"Marino, Tom","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
M001181,"Meehan, Patrick","{'item': [{'chamber': 'House of Representatives', 'endYear': 2018, 'startYear': 2011}]}"
K000376,"Kelly, Mike","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
R000586,"Renacci, James B.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
B001276,"Buerkle, Ann Marie","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
H001051,"Hanna, Richard L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
G000564,"Gibson, Christopher P.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
H001054,"Hayworth, Nan A. S.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
G000569,"Grimm, Michael G.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2011}]}"
H001055,"Heck, Joseph J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
R000594,"Runyan, Jon","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2011}]}"
G000570,"Guinta, Frank C.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}, {'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2015}]}"
B001272,"Berg, Rick","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
E000291,"Ellmers, Renee L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
N000186,"Nunnelee, Alan","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2011}]}"
C001086,"Cravaack, Chip","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
C001085,"Clarke, Hansen","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
A000367,"Amash, Justin","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 2011}]}"
H001058,"Huizenga, Bill","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
B001271,"Benishek, Dan","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
K000375,"Keating, William R.","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
L000574,"Landry, Jeffrey M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
P000602,"Pompeo, Mike","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
Y000063,"Yoder, Kevin","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
H001057,"Huelskamp, Tim","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
B001275,"Bucshon, Larry","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
R000592,"Rokita, Todd","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
S001182,"Schilling, Robert T.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
H001059,"Hultgren, Randy","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
D000613,"Dold, Robert J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}, {'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2015}]}"
W000811,"Walsh, Joe","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
L000573,"Labrador, Raul R.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
H001050,"Hanabusa, Colleen","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
W000810,"Woodall, Rob","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 2011}]}"
R000590,"Rivera, David","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
A000366,"Adams, Sandy","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
W000807,"West, Allen B.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
R000593,"Ross, Dennis A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
W000806,"Webster, Daniel","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
N000185,"Nugent, Richard B.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
S001186,"Southerland, Steve II","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2011}]}"
C001083,"Carney, John C., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2011}]}"
G000562,"Gardner, Cory","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2011}, {'chamber': 'Senate', 'endYear': 2021, 'startYear': 2015}]}"
T000470,"Tipton, Scott  R.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 2011}]}"
D000612,"Denham, Jeff","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2011}]}"
S001183,"Schweikert, David","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
Q000024,"Quayle, Benjamin","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2011}]}"
G000565,"Gosar, Paul A.","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
W000809,"Womack, Steve","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
G000567,"Griffin, Tim","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2011}]}"
C001087,"Crawford, Eric A. ""Rick""","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
S001185,"Sewell, Terri A.","{'item': [{'chamber': 'House of Representatives', 'startYear': 2011}]}"
R000591,"Roby, Martha","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 2011}]}"
K000374,"Kirk, Paul Grattan, Jr.","{'item': [{'chamber': 'Senate', 'endYear': 2010, 'startYear': 2009}]}"
S001163,"Salazar, Ken","{'item': [{'chamber': 'Senate', 'endYear': 2009, 'startYear': 2005}]}"
C001041,"Clinton, Hillary Rodham","{'item': [{'chamber': 'Senate', 'endYear': 2009, 'startYear': 2001}]}"
S001177,"Sablan, Gregorio Kilili Camacho","{'item': [{'chamber': 'House of Representatives', 'startYear': 2009}]}"
R000581,"Richardson, Laura","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2007}]}"
B001262,"Broun, Paul C.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2007}]}"
M000627,"Meehan, Martin T.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2007, 'startYear': 1993}]}"
K000365,"Kagen, Steve","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
D000606,"Davis, David","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 2007}]}"
C001065,"Carney, Christopher P.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
M001168,"Murphy, Patrick J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
S001169,"Sestak, Joe","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
A000362,"Altmire, Jason","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2007}]}"
F000453,"Fallin, Mary","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
S001173,"Space, Zachary T.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
S001174,"Sutton, Betty","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2007}]}"
W000801,"Wilson, Charles A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
J000289,"Jordan, Jim","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
A000363,"Arcuri, Michael A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
H001039,"Hall, John J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
C001067,"Clarke, Yvette D.","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
H001041,"Heller, Dean","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}, {'chamber': 'Senate', 'endYear': 2019, 'startYear': 2011}]}"
H001043,"Hodes, Paul W.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
S001170,"Shea-Porter, Carol","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}, {'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2013}, {'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2017}]}"
S001172,"Smith, Adrian","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
S001171,"Shuler, Heath","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2007}]}"
B001256,"Bachmann, Michele","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2007}]}"
E000288,"Ellison, Keith","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2007}]}"
W000799,"Walz, Timothy J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2007}]}"
W000798,"Walberg, Tim","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 2007}, {'chamber': 'House of Representatives', 'startYear': 2011}]}"
S001168,"Sarbanes, John P.","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
B001258,"Boyda, Nancy E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 2007}]}"
E000289,"Ellsworth, Brad","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
D000607,"Donnelly, Joe","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2007}, {'chamber': 'Senate', 'endYear': 2019, 'startYear': 2013}]}"
H001040,"Hare, Phil","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
R000580,"Roskam, Peter J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2019, 'startYear': 2007}]}"
S001167,"Sali, Bill","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 2007}]}"
L000565,"Loebsack, David","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 2007}]}"
B001259,"Braley, Bruce L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 2007}]}"
J000288,"Johnson, Henry C. ""Hank,"" Jr.","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
K000366,"Klein, Ron","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
M001164,"Mahoney, Tim","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 2007}]}"
B001260,"Buchanan, Vern","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
C001066,"Castor, Kathy","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
C001069,"Courtney, Joe","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
L000564,"Lamborn, Doug","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
M001165,"McCarthy, Kevin","{'item': [{'chamber': 'House of Representatives', 'startYear': 2007}]}"
G000554,"Giffords, Gabrielle","{'item': [{'chamber': 'House of Representatives', 'endYear': 2012, 'startYear': 2007}]}"
M001167,"Mitchell, Harry E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2007}]}"
S001153,"Solis, Hilda L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 2001}]}"
M001178,"Murphy, Scott","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2009}]}"
P000600,"Perriello, Thomas S.P.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2009}]}"
N000183,"Nye, Glenn C.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2009}]}"
C001076,"Chaffetz, Jason","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2009}]}"
O000168,"Olson, Pete","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 2009}]}"
R000582,"Roe, David P.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 2009}]}"
P000596,"Pierluisi, Pedro R.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 2009}]}"
T000467,"Thompson, Glenn","{'item': [{'chamber': 'House of Representatives', 'startYear': 2009}]}"
D000608,"Dahlkemper, Kathleen A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 2009}]}"
